layer,source,competition_instance,family,seed,time_limit_sec,makespan,status,returncode,elapsed_sec,lb,ub,stdout_tail,stderr_tail
layer2_public402,Behnke16,,BehnkeGeiger,1039,10,,TIMEOUT,,30.027,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1049,10,,TIMEOUT,,30.020,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1051,10,,TIMEOUT,,30.034,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1061,10,,TIMEOUT,,30.044,705,705,,
layer2_public402,Behnke17,,BehnkeGeiger,1009,10,,TIMEOUT,,30.070,693,693,,
layer2_public402,Behnke17,,BehnkeGeiger,1013,10,,TIMEOUT,,30.025,693,693,,
layer2_public402,Behnke17,,BehnkeGeiger,1019,10,,TIMEOUT,,30.034,693,693,,
layer2_public402,Behnke17,,BehnkeGeiger,1021,10,,TIMEOUT,,30.030,693,693,,
layer2_public402,Behnke17,,BehnkeGeiger,1031,10,,TIMEOUT,,30.033,693,693,,
layer2_public402,Behnke17,,BehnkeGeiger,1033,10,,TIMEOUT,,30.078,693,693,,
layer2_public402,Behnke17,,BehnkeGeiger,1039,10,,TIMEOUT,,30.032,693,693,,
